NOC,Year,Bronze,Gold,Silver,Participants,Events,is_host,Total
ROU,2020,0,1,3,119,18,0,4
ROU,2024,2,3,4,144,18,0,9
RSA,1896,0,0,0,0,0,0,0
RSA,1900,0,0,0,0,0,0,0
RSA,1904,0,0,0,8,2,0,0
RSA,1908,0,1,1,33,4,0,2
RSA,1912,0,4,2,56,6,0,6
RSA,1916,0,0,0,0,0,0,0
RSA,1920,3,3,4,97,7,0,10
RSA,1924,1,1,1,44,7,0,3
RSA,1928,2,1,0,40,7,0,3
RSA,1932,3,2,0,20,4,0,5
RSA,1936,0,0,1,54,6,0,1
RSA,1940,0,0,0,0,0,0,0
RSA,1944,0,0,0,0,0,0,0
RSA,1948,1,2,1,43,10,0,4
RSA,1952,4,2,4,109,13,0,10
RSA,1956,4,0,0,90,10,0,4
RSA,1960,2,0,1,72,12,0,3
RSA,1964,0,0,0,0,0,0,0
RSA,1968,0,0,0,0,0,0,0
RSA,1972,0,0,0,0,0,0,0
RSA,1976,0,0,0,0,0,0,0
RSA,1980,0,0,0,0,0,0,0
RSA,1984,0,0,0,0,0,0,0
RSA,1988,0,0,0,0,0,0,0
RSA,1992,0,0,2,141,19,0,2
RSA,1996,1,3,1,111,14,0,5
RSA,2000,3,0,2,161,17,0,5
RSA,2004,2,1,3,128,20,0,6
RSA,2008,0,0,1,179,20,0,1
RSA,2012,1,4,1,145,17,0,6
RSA,2016,2,2,6,155,15,0,10
RSA,2020,0,1,2,211,23,0,3
RSA,2024,2,1,3,161,24,0,6
RWA,1896,0,0,0,0,0,0,0
RWA,1900,0,0,0,0,0,0,0
RWA,1904,0,0,0,0,0,0,0
RWA,1908,0,0,0,0,0,0,0
RWA,1912,0,0,0,0,0,0,0
RWA,1916,0,0,0,0,0,0,0
RWA,1920,0,0,0,0,0,0,0
RWA,1924,0,0,0,0,0,0,0
RWA,1928,0,0,0,0,0,0,0
RWA,1932,0,0,0,0,0,0,0
RWA,1936,0,0,0,0,0,0,0
RWA,1940,0,0,0,0,0,0,0
RWA,1944,0,0,0,0,0,0,0
RWA,1948,0,0,0,0,0,0,0
RWA,1952,0,0,0,0,0,0,0
RWA,1956,0,0,0,0,0,0,0
RWA,1960,0,0,0,0,0,0,0
RWA,1964,0,0,0,0,0,0,0
RWA,1968,0,0,0,0,0,0,0
RWA,1972,0,0,0,0,0,0,0
RWA,1976,0,0,0,0,0,0,0
RWA,1980,0,0,0,0,0,0,0
RWA,1984,0,0,0,6,1,0,0
RWA,1988,0,0,0,8,1,0,0
RWA,1992,0,0,0,10,2,0,0
RWA,1996,0,0,0,4,1,0,0
RWA,2000,0,0,0,5,2,0,0
RWA,2004,0,0,0,5,2,0,0
RWA,2008,0,0,0,4,2,0,0
RWA,2012,0,0,0,7,4,0,0
RWA,2016,0,0,0,7,3,0,0
RWA,2020,0,0,0,5,3,0,0
RWA,2024,0,0,0,8,4,0,0
SAA,1896,0,0,0,0,0,0,0
SAA,1900,0,0,0,0,0,0,0
SAA,1904,0,0,0,0,0,0,0
SAA,1908,0,0,0,0,0,0,0
SAA,1912,0,0,0,0,0,0,0
SAA,1916,0,0,0,0,0,0,0
SAA,1920,0,0,0,0,0,0,0
SAA,1924,0,0,0,0,0,0,0
SAA,1928,0,0,0,0,0,0,0
SAA,1932,0,0,0,0,0,0,0
SAA,1936,0,0,0,0,0,0,0
SAA,1940,0,0,0,0,0,0,0
SAA,1944,0,0,0,0,0,0,0
SAA,1948,0,0,0,0,0,0,0
SAA,1952,0,0,0,93,9,0,0
SAA,1956,0,0,0,0,0,0,0
SAA,1960,0,0,0,0,0,0,0
SAA,1964,0,0,0,0,0,0,0
SAA,1968,0,0,0,0,0,0,0
SAA,1972,0,0,0,0,0,0,0
SAA,1976,0,0,0,0,0,0,0
SAA,1980,0,0,0,0,0,0,0
SAA,1984,0,0,0,0,0,0,0
SAA,1988,0,0,0,0,0,0,0
SAA,1992,0,0,0,0,0,0,0
SAA,1996,0,0,0,0,0,0,0
SAA,2000,0,0,0,0,0,0,0
SAA,2004,0,0,0,0,0,0,0
SAA,2008,0,0,0,0,0,0,0
SAA,2012,0,0,0,0,0,0,0
SAA,2016,0,0,0,0,0,0,0
SAA,2020,0,0,0,0,0,0,0
SAA,2024,0,0,0,0,0,0,0
SAM,1896,0,0,0,0,0,0,0
SAM,1900,0,0,0,0,0,0,0
SAM,1904,0,0,0,0,0,0,0
SAM,1908,0,0,0,0,0,0,0
SAM,1912,0,0,0,0,0,0,0
SAM,1916,0,0,0,0,0,0,0
SAM,1920,0,0,0,0,0,0,0
SAM,1924,0,0,0,0,0,0,0
SAM,1928,0,0,0,0,0,0,0
SAM,1932,0,0,0,0,0,0,0
SAM,1936,0,0,0,0,0,0,0
SAM,1940,0,0,0,0,0,0,0
SAM,1944,0,0,0,0,0,0,0
SAM,1948,0,0,0,0,0,0,0
SAM,1952,0,0,0,0,0,0,0
SAM,1956,0,0,0,0,0,0,0
SAM,1960,0,0,0,0,0,0,0
SAM,1964,0,0,0,0,0,0,0
SAM,1968,0,0,0,0,0,0,0
SAM,1972,0,0,0,0,0,0,0
SAM,1976,0,0,0,0,0,0,0
SAM,1980,0,0,0,0,0,0,0
SAM,1984,0,0,0,9,3,0,0
SAM,1988,0,0,0,11,4,0,0
SAM,1992,0,0,0,5,2,0,0
SAM,1996,0,0,0,5,3,0,0
SAM,2000,0,0,0,5,5,0,0
SAM,2004,0,0,0,3,2,0,0
SAM,2008,0,0,1,7,5,0,1
SAM,2012,0,0,0,9,6,0,0
SAM,2016,0,0,0,9,5,0,0
SAM,2020,0,0,0,13,5,0,0
SAM,2024,0,0,0,24,9,0,0
SCG,1896,0,0,0,0,0,0,0
SCG,1900,0,0,0,0,0,0,0
SCG,1904,0,0,0,0,0,0,0
SCG,1908,0,0,0,0,0,0,0
SCG,1912,0,0,0,0,0,0,0
SCG,1916,0,0,0,0,0,0,0
SCG,1920,0,0,0,0,0,0,0
SCG,1924,0,0,0,0,0,0,0
SCG,1928,0,0,0,0,0,0,0
SCG,1932,0,0,0,0,0,0,0
SCG,1936,0,0,0,0,0,0,0
SCG,1940,0,0,0,0,0,0,0
SCG,1944,0,0,0,0,0,0,0
SCG,1948,0,0,0,0,0,0,0
SCG,1952,0,0,0,0,0,0,0
SCG,1956,0,0,0,0,0,0,0
SCG,1960,0,0,0,0,0,0,0
SCG,1964,0,0,0,0,0,0,0
SCG,1968,0,0,0,0,0,0,0
SCG,1972,0,0,0,0,0,0,0
SCG,1976,0,0,0,0,0,0,0
SCG,1980,0,0,0,0,0,0,0
SCG,1984,0,0,0,0,0,0,0
SCG,1988,0,0,0,0,0,0,0
SCG,1992,0,0,0,0,0,0,0
SCG,1996,13,1,12,79,13,0,26
SCG,2000,13,11,1,125,14,0,25
SCG,2004,0,0,2,96,14,0,2
SCG,2008,0,0,0,0,0,0,0
SCG,2012,0,0,0,0,0,0,0
SCG,2016,0,0,0,0,0,0,0
SCG,2020,0,0,0,0,0,0,0
SCG,2024,0,0,0,0,0,0,0
SEN,1896,0,0,0,0,0,0,0
SEN,1900,0,0,0,0,0,0,0
SEN,1904,0,0,0,0,0,0,0
SEN,1908,0,0,0,0,0,0,0
SEN,1912,0,0,0,0,0,0,0
SEN,1916,0,0,0,0,0,0,0
SEN,1920,0,0,0,0,0,0,0
SEN,1924,0,0,0,0,0,0,0
SEN,1928,0,0,0,0,0,0,0
SEN,1932,0,0,0,0,0,0,0
SEN,1936,0,0,0,0,0,0,0
SEN,1940,0,0,0,0,0,0,0
SEN,1944,0,0,0,0,0,0,0
SEN,1948,0,0,0,0,0,0,0
SEN,1952,0,0,0,0,0,0,0
SEN,1956,0,0,0,0,0,0,0
SEN,1960,0,0,0,0,0,0,0
SEN,1964,0,0,0,14,1,0,0
SEN,1968,0,0,0,24,2,0,0
SEN,1972,0,0,0,40,5,0,0
SEN,1976,0,0,0,33,4,0,0
SEN,1980,0,0,0,39,4,0,0
SEN,1984,0,0,0,29,5,0,0
SEN,1988,0,0,1,35,4,0,1
SEN,1992,0,0,0,25,4,0,0
SEN,1996,0,0,0,12,3,0,0
SEN,2000,0,0,0,32,6,0,0
SEN,2004,0,0,0,21,6,0,0
SEN,2008,0,0,0,17,7,0,0
SEN,2012,0,0,0,32,8,0,0
SEN,2016,0,0,0,22,8,0,0
SEN,2020,0,0,0,9,8,0,0
SEN,2024,0,0,0,13,8,0,0
SEY,1896,0,0,0,0,0,0,0
SEY,1900,0,0,0,0,0,0,0
SEY,1904,0,0,0,0,0,0,0
SEY,1908,0,0,0,0,0,0,0
SEY,1912,0,0,0,0,0,0,0
SEY,1916,0,0,0,0,0,0,0
SEY,1920,0,0,0,0,0,0,0
SEY,1924,0,0,0,0,0,0,0
SEY,1928,0,0,0,0,0,0,0
SEY,1932,0,0,0,0,0,0,0
SEY,1936,0,0,0,0,0,0,0
SEY,1940,0,0,0,0,0,0,0
SEY,1944,0,0,0,0,0,0,0
SEY,1948,0,0,0,0,0,0,0
SEY,1952,0,0,0,0,0,0,0
SEY,1956,0,0,0,0,0,0,0
SEY,1960,0,0,0,0,0,0,0
SEY,1964,0,0,0,0,0,0,0
SEY,1968,0,0,0,0,0,0,0
SEY,1972,0,0,0,0,0,0,0
SEY,1976,0,0,0,0,0,0,0
SEY,1980,0,0,0,21,2,0,0
SEY,1984,0,0,0,15,2,0,0
SEY,1988,0,0,0,0,0,0,0
SEY,1992,0,0,0,21,4,0,0
SEY,1996,0,0,0,9,5,0,0
SEY,2000,0,0,0,9,5,0,0
SEY,2004,0,0,0,10,7,0,0
SEY,2008,0,0,0,10,6,0,0
SEY,2012,0,0,0,6,4,0,0
SEY,2016,0,0,0,10,6,0,0
SEY,2020,0,0,0,6,4,0,0
SEY,2024,0,0,0,3,2,0,0
SGP,1896,0,0,0,0,0,0,0
SGP,1900,0,0,0,0,0,0,0
SGP,1904,0,0,0,0,0,0,0
SGP,1908,0,0,0,0,0,0,0
SGP,1912,0,0,0,0,0,0,0
SGP,1916,0,0,0,0,0,0,0
SGP,1920,0,0,0,0,0,0,0
SGP,1924,0,0,0,0,0,0,0
SGP,1928,0,0,0,0,0,0,0
SGP,1932,0,0,0,0,0,0,0
SGP,1936,0,0,0,0,0,0,0
SGP,1940,0,0,0,0,0,0,0
SGP,1944,0,0,0,0,0,0,0
SGP,1948,0,0,0,1,1,0,0
SGP,1952,0,0,0,7,3,0,0
SGP,1956,0,0,0,52,6,0,0
SGP,1960,0,0,1,5,3,0,1
SGP,1964,0,0,0,0,0,0,0
SGP,1968,0,0,0,6,3,0,0
SGP,1972,0,0,0,12,3,0,0
SGP,1976,0,0,0,4,4,0,0
SGP,1980,0,0,0,0,0,0,0
SGP,1984,0,0,0,14,2,0,0
SGP,1988,0,0,0,27,3,0,0
SGP,1992,0,0,0,37,6,0,0
SGP,1996,0,0,0,35,6,0,0
SGP,2000,0,0,0,23,4,0,0
SGP,2004,0,0,0,22,6,0,0
SGP,2008,0,0,1,36,6,0,1
SGP,2012,2,0,0,36,9,0,2
SGP,2016,0,1,0,32,7,0,1
SGP,2020,0,0,0,30,12,0,0
SGP,2024,1,0,0,32,11,0,1
SKN,1896,0,0,0,0,0,0,0
SKN,1900,0,0,0,0,0,0,0
SKN,1904,0,0,0,0,0,0,0
SKN,1908,0,0,0,0,0,0,0
SKN,1912,0,0,0,0,0,0,0
SKN,1916,0,0,0,0,0,0,0
SKN,1920,0,0,0,0,0,0,0
SKN,1924,0,0,0,0,0,0,0
SKN,1928,0,0,0,0,0,0,0
SKN,1932,0,0,0,0,0,0,0
SKN,1936,0,0,0,0,0,0,0
SKN,1940,0,0,0,0,0,0,0
SKN,1944,0,0,0,0,0,0,0
SKN,1948,0,0,0,0,0,0,0
SKN,1952,0,0,0,0,0,0,0
SKN,1956,0,0,0,0,0,0,0
SKN,1960,0,0,0,0,0,0,0
SKN,1964,0,0,0,0,0,0,0
SKN,1968,0,0,0,0,0,0,0
SKN,1972,0,0,0,0,0,0,0
SKN,1976,0,0,0,0,0,0,0
SKN,1980,0,0,0,0,0,0,0
SKN,1984,0,0,0,0,0,0,0
SKN,1988,0,0,0,0,0,0,0
SKN,1992,0,0,0,0,0,0,0
SKN,1996,0,0,0,14,1,0,0
SKN,2000,0,0,0,4,1,0,0
SKN,2004,0,0,0,2,1,0,0
SKN,2008,0,0,0,6,1,0,0
SKN,2012,0,0,0,7,1,0,0
SKN,2016,0,0,0,9,1,0,0
SKN,2020,0,0,0,2,1,0,0
SKN,2024,0,0,0,3,2,0,0
SLE,1896,0,0,0,0,0,0,0
SLE,1900,0,0,0,0,0,0,0
SLE,1904,0,0,0,0,0,0,0
SLE,1908,0,0,0,0,0,0,0
SLE,1912,0,0,0,0,0,0,0
SLE,1916,0,0,0,0,0,0,0
SLE,1920,0,0,0,0,0,0,0
SLE,1924,0,0,0,0,0,0,0
SLE,1928,0,0,0,0,0,0,0
SLE,1932,0,0,0,0,0,0,0
SLE,1936,0,0,0,0,0,0,0
SLE,1940,0,0,0,0,0,0,0
SLE,1944,0,0,0,0,0,0,0
SLE,1948,0,0,0,0,0,0,0
SLE,1952,0,0,0,0,0,0,0
SLE,1956,0,0,0,0,0,0,0
SLE,1960,0,0,0,0,0,0,0
SLE,1964,0,0,0,0,0,0,0
SLE,1968,0,0,0,4,2,0,0
SLE,1972,0,0,0,0,0,0,0
SLE,1976,0,0,0,0,0,0,0
SLE,1980,0,0,0,32,2,0,0
SLE,1984,0,0,0,10,2,0,0
SLE,1988,0,0,0,20,4,0,0
SLE,1992,0,0,0,15,1,0,0
SLE,1996,0,0,0,19,3,0,0
SLE,2000,0,0,0,3,2,0,0
SLE,2004,0,0,0,2,1,0,0
SLE,2008,0,0,0,3,2,0,0
SLE,2012,0,0,0,2,1,0,0
SLE,2016,0,0,0,4,2,0,0
SLE,2020,0,0,0,4,3,0,0
SLE,2024,0,0,0,4,3,0,0
SLO,1896,0,0,0,0,0,0,0
SLO,1900,0,0,0,0,0,0,0
SLO,1904,0,0,0,0,0,0,0
SLO,1908,0,0,0,0,0,0,0
SLO,1912,0,0,0,0,0,0,0
SLO,1916,0,0,0,0,0,0,0
SLO,1920,0,0,0,0,0,0,0
SLO,1924,0,0,0,0,0,0,0
SLO,1928,0,0,0,0,0,0,0
SLO,1932,0,0,0,0,0,0,0
SLO,1936,0,0,0,0,0,0,0
SLO,1940,0,0,0,0,0,0,0
SLO,1944,0,0,0,0,0,0,0
SLO,1948,0,0,0,0,0,0,0
SLO,1952,0,0,0,0,0,0,0
SLO,1956,0,0,0,0,0,0,0
SLO,1960,0,0,0,0,0,0,0
SLO,1964,0,0,0,0,0,0,0
SLO,1968,0,0,0,0,0,0,0
SLO,1972,0,0,0,0,0,0,0
SLO,1976,0,0,0,0,0,0,0
SLO,1980,0,0,0,0,0,0,0
SLO,1984,0,0,0,0,0,0,0
SLO,1988,0,0,0,0,0,0,0
SLO,1992,2,0,0,47,12,0,2
SLO,1996,0,0,2,47,8,0,2
SLO,2000,0,2,0,90,13,0,2
SLO,2004,3,0,1,102,10,0,4
SLO,2008,2,1,2,73,11,0,5
SLO,2012,2,1,1,78,15,0,4
SLO,2016,1,1,2,70,12,0,4
SLO,2020,1,3,1,64,17,0,5
SLO,2024,0,2,1,117,17,0,3
SMR,1896,0,0,0,0,0,0,0
SMR,1900,0,0,0,0,0,0,0
SMR,1904,0,0,0,0,0,0,0
SMR,1908,0,0,0,0,0,0,0
SMR,1912,0,0,0,0,0,0,0
SMR,1916,0,0,0,0,0,0,0
SMR,1920,0,0,0,0,0,0,0
SMR,1924,0,0,0,0,0,0,0
SMR,1928,0,0,0,0,0,0,0
SMR,1932,0,0,0,0,0,0,0
SMR,1936,0,0,0,0,0,0,0
SMR,1940,0,0,0,0,0,0,0
SMR,1944,0,0,0,0,0,0,0
SMR,1948,0,0,0,0,0,0,0
SMR,1952,0,0,0,0,0,0,0
SMR,1956,0,0,0,0,0,0,0
SMR,1960,0,0,0,13,3,0,0
SMR,1964,0,0,0,0,0,0,0
SMR,1968,0,0,0,4,2,0,0
SMR,1972,0,0,0,7,2,0,0
SMR,1976,0,0,0,10,3,0,0
SMR,1980,0,0,0,16,5,0,0
SMR,1984,0,0,0,31,7,0,0
SMR,1988,0,0,0,15,6,0,0
SMR,1992,0,0,0,20,7,0,0
SMR,1996,0,0,0,7,6,0,0
SMR,2000,0,0,0,4,3,0,0
SMR,2004,0,0,0,5,3,0,0
SMR,2008,0,0,0,4,3,0,0
SMR,2012,0,0,0,4,4,0,0
SMR,2016,0,0,0,4,2,0,0
SMR,2020,2,0,1,8,4,0,3
SMR,2024,0,0,0,5,5,0,0
SOL,1896,0,0,0,0,0,0,0
SOL,1900,0,0,0,0,0,0,0
SOL,1904,0,0,0,0,0,0,0
SOL,1908,0,0,0,0,0,0,0
SOL,1912,0,0,0,0,0,0,0
SOL,1916,0,0,0,0,0,0,0
SOL,1920,0,0,0,0,0,0,0
SOL,1924,0,0,0,0,0,0,0
SOL,1928,0,0,0,0,0,0,0
SOL,1932,0,0,0,0,0,0,0
SOL,1936,0,0,0,0,0,0,0
SOL,1940,0,0,0,0,0,0,0
SOL,1944,0,0,0,0,0,0,0
SOL,1948,0,0,0,0,0,0,0
SOL,1952,0,0,0,0,0,0,0
SOL,1956,0,0,0,0,0,0,0
SOL,1960,0,0,0,0,0,0,0
SOL,1964,0,0,0,0,0,0,0
SOL,1968,0,0,0,0,0,0,0
SOL,1972,0,0,0,0,0,0,0
SOL,1976,0,0,0,0,0,0,0
SOL,1980,0,0,0,0,0,0,0
SOL,1984,0,0,0,3,2,0,0
SOL,1988,0,0,0,5,4,0,0
SOL,1992,0,0,0,1,1,0,0
SOL,1996,0,0,0,4,2,0,0
SOL,2000,0,0,0,2,1,0,0
SOL,2004,0,0,0,2,1,0,0
SOL,2008,0,0,0,3,2,0,0
SOL,2012,0,0,0,4,3,0,0
SOL,2016,0,0,0,3,2,0,0
SOL,2020,0,0,0,3,3,0,0
SOL,2024,0,0,0,2,2,0,0
SOM,1896,0,0,0,0,0,0,0
SOM,1900,0,0,0,0,0,0,0
SOM,1904,0,0,0,0,0,0,0
SOM,1908,0,0,0,0,0,0,0
SOM,1912,0,0,0,0,0,0,0
SOM,1916,0,0,0,0,0,0,0
SOM,1920,0,0,0,0,0,0,0
SOM,1924,0,0,0,0,0,0,0
SOM,1928,0,0,0,0,0,0,0
SOM,1932,0,0,0,0,0,0,0
SOM,1936,0,0,0,0,0,0,0
SOM,1940,0,0,0,0,0,0,0
SOM,1944,0,0,0,0,0,0,0
SOM,1948,0,0,0,0,0,0,0
SOM,1952,0,0,0,0,0,0,0
SOM,1956,0,0,0,0,0,0,0
SOM,1960,0,0,0,0,0,0,0
SOM,1964,0,0,0,0,0,0,0
SOM,1968,0,0,0,0,0,0,0
SOM,1972,0,0,0,4,1,0,0
SOM,1976,0,0,0,0,0,0,0
SOM,1980,0,0,0,0,0,0,0
SOM,1984,0,0,0,9,1,0,0
SOM,1988,0,0,0,5,1,0,0
SOM,1992,0,0,0,0,0,0,0
SOM,1996,0,0,0,4,1,0,0
SOM,2000,0,0,0,2,1,0,0
SOM,2004,0,0,0,2,1,0,0
SOM,2008,0,0,0,2,1,0,0
SOM,2012,0,0,0,2,1,0,0
SOM,2016,0,0,0,2,1,0,0
SOM,2020,0,0,0,2,2,0,0
SOM,2024,0,0,0,1,1,0,0
SRB,1896,0,0,0,0,0,0,0
SRB,1900,0,0,0,0,0,0,0
SRB,1904,0,0,0,0,0,0,0
SRB,1908,0,0,0,0,0,0,0
SRB,1912,0,0,0,2,1,0,0
SRB,1916,0,0,0,0,0,0,0
SRB,1920,0,0,0,0,0,0,0
SRB,1924,0,0,0,0,0,0,0
SRB,1928,0,0,0,0,0,0,0
SRB,1932,0,0,0,0,0,0,0
SRB,1936,0,0,0,0,0,0,0
SRB,1940,0,0,0,0,0,0,0
SRB,1944,0,0,0,0,0,0,0
SRB,1948,0,0,0,0,0,0,0
SRB,1952,0,0,0,0,0,0,0
SRB,1956,0,0,0,0,0,0,0
SRB,1960,0,0,0,0,0,0,0
SRB,1964,0,0,0,0,0,0,0
SRB,1968,0,0,0,0,0,0,0
SRB,1972,0,0,0,0,0,0,0
SRB,1976,0,0,0,0,0,0,0
SRB,1980,0,0,0,0,0,0,0
SRB,1984,0,0,0,0,0,0,0
SRB,1988,0,0,0,0,0,0,0
SRB,1992,0,0,0,0,0,0,0
SRB,1996,0,0,0,0,0,0,0
SRB,2000,0,0,0,0,0,0,0
SRB,2004,0,0,0,0,0,0,0
SRB,2008,2,0,1,97,11,0,3
SRB,2012,2,1,1,134,15,0,4
SRB,2016,2,2,4,127,14,0,8
SRB,2020,5,3,1,110,16,0,9
SRB,2024,1,3,1,135,16,0,5
SRI,1896,0,0,0,0,0,0,0
SRI,1900,0,0,0,0,0,0,0
SRI,1904,0,0,0,0,0,0,0
SRI,1908,0,0,0,0,0,0,0
SRI,1912,0,0,0,0,0,0,0
SRI,1916,0,0,0,0,0,0,0
SRI,1920,0,0,0,0,0,0,0
SRI,1924,0,0,0,0,0,0,0
SRI,1928,0,0,0,0,0,0,0
SRI,1932,0,0,0,0,0,0,0
SRI,1936,0,0,0,0,0,0,0
SRI,1940,0,0,0,0,0,0,0
SRI,1944,0,0,0,0,0,0,0
SRI,1948,0,0,1,10,2,0,1
SRI,1952,0,0,0,7,4,0,0
SRI,1956,0,0,0,3,2,0,0
SRI,1960,0,0,0,5,4,0,0
SRI,1964,0,0,0,7,4,0,0
SRI,1968,0,0,0,3,3,0,0
SRI,1972,0,0,0,6,2,0,0
SRI,1976,0,0,0,0,0,0,0
SRI,1980,0,0,0,4,1,0,0
SRI,1984,0,0,0,6,3,0,0
SRI,1988,0,0,0,9,3,0,0
SRI,1992,0,0,0,16,5,0,0
SRI,1996,0,0,0,11,3,0,0
SRI,2000,0,0,1,24,4,0,1
SRI,2004,0,0,0,8,3,0,0
SRI,2008,0,0,0,9,6,0,0
SRI,2012,0,0,0,8,4,0,0
SRI,2016,0,0,0,10,6,0,0
SRI,2020,0,0,0,13,7,0,0
SRI,2024,0,0,0,6,3,0,0
SSD,1896,0,0,0,0,0,0,0
SSD,1900,0,0,0,0,0,0,0
SSD,1904,0,0,0,0,0,0,0
SSD,1908,0,0,0,0,0,0,0
SSD,1912,0,0,0,0,0,0,0
SSD,1916,0,0,0,0,0,0,0
SSD,1920,0,0,0,0,0,0,0
SSD,1924,0,0,0,0,0,0,0
SSD,1928,0,0,0,0,0,0,0
SSD,1932,0,0,0,0,0,0,0
SSD,1936,0,0,0,0,0,0,0
SSD,1940,0,0,0,0,0,0,0
SSD,1944,0,0,0,0,0,0,0
SSD,1948,0,0,0,0,0,0,0
SSD,1952,0,0,0,0,0,0,0
SSD,1956,0,0,0,0,0,0,0
SSD,1960,0,0,0,0,0,0,0
SSD,1964,0,0,0,0,0,0,0
SSD,1968,0,0,0,0,0,0,0
SSD,1972,0,0,0,0,0,0,0
SSD,1976,0,0,0,0,0,0,0
SSD,1980,0,0,0,0,0,0,0
SSD,1984,0,0,0,0,0,0,0
SSD,1988,0,0,0,0,0,0,0
SSD,1992,0,0,0,0,0,0,0
SSD,1996,0,0,0,0,0,0,0
SSD,2000,0,0,0,0,0,0,0
SSD,2004,0,0,0,0,0,0,0
SSD,2008,0,0,0,0,0,0,0
SSD,2012,0,0,0,0,0,0,0
SSD,2016,0,0,0,3,1,0,0
SSD,2020,0,0,0,2,1,0,0
SSD,2024,0,0,0,14,2,0,0
STP,1896,0,0,0,0,0,0,0
STP,1900,0,0,0,0,0,0,0
STP,1904,0,0,0,0,0,0,0
STP,1908,0,0,0,0,0,0,0
STP,1912,0,0,0,0,0,0,0
STP,1916,0,0,0,0,0,0,0
STP,1920,0,0,0,0,0,0,0
STP,1924,0,0,0,0,0,0,0
STP,1928,0,0,0,0,0,0,0
STP,1932,0,0,0,0,0,0,0
STP,1936,0,0,0,0,0,0,0
STP,1940,0,0,0,0,0,0,0
STP,1944,0,0,0,0,0,0,0
STP,1948,0,0,0,0,0,0,0
STP,1952,0,0,0,0,0,0,0
STP,1956,0,0,0,0,0,0,0
STP,1960,0,0,0,0,0,0,0
STP,1964,0,0,0,0,0,0,0
STP,1968,0,0,0,0,0,0,0
STP,1972,0,0,0,0,0,0,0
STP,1976,0,0,0,0,0,0,0
STP,1980,0,0,0,0,0,0,0
STP,1984,0,0,0,0,0,0,0
STP,1988,0,0,0,0,0,0,0
STP,1992,0,0,0,0,0,0,0
STP,1996,0,0,0,2,1,0,0
STP,2000,0,0,0,2,1,0,0
STP,2004,0,0,0,2,1,0,0
STP,2008,0,0,0,4,2,0,0
STP,2012,0,0,0,2,1,0,0
STP,2016,0,0,0,3,2,0,0
STP,2020,0,0,0,5,2,0,0
STP,2024,0,0,0,3,3,0,0
SUD,1896,0,0,0,0,0,0,0
SUD,1900,0,0,0,0,0,0,0
SUD,1904,0,0,0,0,0,0,0
SUD,1908,0,0,0,0,0,0,0
SUD,1912,0,0,0,0,0,0,0
SUD,1916,0,0,0,0,0,0,0
SUD,1920,0,0,0,0,0,0,0
SUD,1924,0,0,0,0,0,0,0
SUD,1928,0,0,0,0,0,0,0
SUD,1932,0,0,0,0,0,0,0
SUD,1936,0,0,0,0,0,0,0
SUD,1940,0,0,0,0,0,0,0
SUD,1944,0,0,0,0,0,0,0
SUD,1948,0,0,0,0,0,0,0
SUD,1952,0,0,0,0,0,0,0
SUD,1956,0,0,0,0,0,0,0
SUD,1960,0,0,0,13,4,0,0
SUD,1964,0,0,0,0,0,0,0
SUD,1968,0,0,0,7,2,0,0
SUD,1972,0,0,0,31,4,0,0
SUD,1976,0,0,0,0,0,0,0
SUD,1980,0,0,0,0,0,0,0
SUD,1984,0,0,0,9,2,0,0
SUD,1988,0,0,0,8,2,0,0
SUD,1992,0,0,0,7,3,0,0
SUD,1996,0,0,0,4,2,0,0
SUD,2000,0,0,0,3,2,0,0
SUD,2004,0,0,0,4,1,0,0
SUD,2008,0,0,1,9,2,0,1
SUD,2012,0,0,0,6,2,0,0
SUD,2016,0,0,0,6,3,0,0
SUD,2020,0,0,0,5,4,0,0
SUD,2024,0,0,0,4,3,0,0
SUI,1896,0,1,2,8,2,0,3
SUI,1900,1,6,2,52,4,0,9
SUI,1904,2,1,0,7,2,0,3
SUI,1908,0,0,0,1,1,0,0
SUI,1912,0,2,0,7,2,0,2
SUI,1916,0,0,0,0,0,0,0
SUI,1920,7,2,2,126,13,0,11
SUI,1924,10,7,8,262,17,0,25
SUI,1928,4,7,4,236,15,0,15
SUI,1932,0,0,1,9,4,0,1
SUI,1936,5,4,9,328,21,0,18
SUI,1940,0,0,0,0,0,0,0
SUI,1944,0,0,0,0,0,0,0
SUI,1948,5,5,10,287,19,0,20
SUI,1952,6,2,6,251,17,0,14
SUI,1956,1,0,0,18,1,0,1
SUI,1960,3,0,3,221,16,0,6
SUI,1964,1,1,2,129,13,0,4
SUI,1968,4,0,1,155,12,0,5
SUI,1972,0,0,3,265,17,0,3
SUI,1976,2,1,1,101,12,0,4
SUI,1980,0,2,0,86,10,0,2
SUI,1984,4,0,4,245,18,0,8
SUI,1988,2,0,2,151,17,0,4
SUI,1992,0,1,0,171,17,0,1
SUI,1996,0,4,3,172,17,0,7
SUI,2000,2,1,6,138,19,0,9
SUI,2004,3,1,1,138,19,0,5
SUI,2008,4,2,1,116,20,0,7
SUI,2012,0,2,2,126,19,0,4
SUI,2016,2,3,2,152,17,0,7
SUI,2020,6,3,4,196,25,0,13
SUI,2024,5,1,2,218,22,0,8
SUR,1896,0,0,0,0,0,0,0
SUR,1900,0,0,0,0,0,0,0
SUR,1904,0,0,0,0,0,0,0
SUR,1908,0,0,0,0,0,0,0
